DFIRM_ID,VERSION_ID,FLD_AR_ID,STUDY_TYP,FLD_ZONE,ZONE_SUBTY,SFHA_TF,STATIC_BFE,V_DATUM,DEPTH,LEN_UNIT,VELOCITY,VEL_UNIT,AR_REVERT,AR_SUBTRV,BFE_REVERT,DEP_REVERT,DUAL_ZONE,SOURCE_CIT
06037C,2.1.1.0,06037C_3774,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM3
06037C,2.3.3.3,06037C_3776,SFHAs WITH MEDIUM FLOOD RISK,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY12
06037C,2.1.1.0,06037C_3780,SFHAs WITH MEDIUM FLOOD RISK,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM2
06037C,2.1.1.0,06037C_3901,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM2
06037C,2.1.1.0,06037C_3902,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM2
06037C,2.1.1.0,06037C_3903,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM2
06037C,2.1.1.0,06037C_3919,DIGITAL CONVERSION,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.1.1.0,06037C_3920,DIGITAL CONVERSION,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.1.1.0,06037C_3924,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,3.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_LOMC36
06037C,2.3.3.2,06037C_3926,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_3931,DIGITAL CONVERSION,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.0,06037C_3936,SFHAs WITH LOW FLOOD RISK,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_LOMC66
06037C,2.3.3.2,06037C_3938,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3940,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_3941,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,3.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_3942,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3943,SFHAs WITH HIGH FLOOD RISK,AO,,T,-9999.000000000000000,,2.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3944,SFHAs WITH HIGH FLOOD RISK,AO,,T,-9999.000000000000000,,1.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3945,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_3946,DIGITAL CONVERSION,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.1.1.0,06037C_3947,DIGITAL CONVERSION,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_3949,SFHAs WITH HIGH FLOOD RISK,AO,,T,-9999.000000000000000,,1.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3950,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3951,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3952,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3953,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3954,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3955,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3956,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_3957,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,1.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.1.1.0,06037C_3958,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,1.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY1
06037C,2.1.1.0,06037C_3959,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,1.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY1
06037C,2.3.3.2,06037C_3960,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3961,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3962,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_3963,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,1.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.1.1.0,06037C_3964,DIGITAL CONVERSION,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_3965,SFHAs WITH HIGH FLOOD RISK,AO,,T,-9999.000000000000000,,2.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3966,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3973,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3974,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3975,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3976,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3977,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_3979,DIGITAL CONVERSION,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_3984,SFHAs WITH HIGH FLOOD RISK,AE,FLOODWAY,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_LOMC59
06037C,2.3.3.2,06037C_3985,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3986,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3996,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3997,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3998,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_3999,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4000,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_4003,DIGITAL CONVERSION,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY1
06037C,2.1.1.0,06037C_4004,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,1.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY1
06037C,2.3.3.2,06037C_4016,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4019,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4020,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4022,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_4024,DIGITAL CONVERSION,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_4027,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4030,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4031,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4032,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_4034,DIGITAL CONVERSION,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_4036,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_4037,DIGITAL CONVERSION,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_4038,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4040,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4046,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4047,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4049,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4050,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4052,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_4053,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,1.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_4055,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4058,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4061,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4062,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4063,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4064,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4066,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4067,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4068,SFHAs WITH LOW FLOOD RISK,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4072,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4074,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4075,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4078,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_4079,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,1.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.1.1.0,06037C_4080,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,2.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.1.1.0,06037C_4081,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,1.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_4082,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4085,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4089,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4090,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4091,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_4106,SFHAs WITH LOW FLOOD RISK,A,1 PCT ANNUAL CHANCE FLOOD HAZARD CONTAINED IN CHANNEL,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_4107,SFHAs WITH LOW FLOOD RISK,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4120,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4121,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4123,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4125,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4132,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4133,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4134,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4136,SFHAs WITH LOW FLOOD RISK,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4143,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4144,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4145,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4146,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4150,SFHAs WITH LOW FLOOD RISK,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4151,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4154,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4164,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4180,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4183,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_4188,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,1.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_LOMC38
06037C,2.3.3.2,06037C_4196,SFHAs WITH HIGH FLOOD RISK,AE,FLOODWAY,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4202,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_4203,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_4205,DIGITAL CONVERSION,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_4207,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.1.1.0,06037C_4208,DIGITAL CONVERSION,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.1.1.0,06037C_4214,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,2.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.1.1.0,06037C_4215,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,2.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
